claim_id,worker_id,policy_id,plan_tier,weekly_premium,activation_date,last_active_date,policy_status,eligibility_flag,events_used,events_remaining,renewal_count,trigger_type,trigger_level,trigger_value,claim_timestamp,claim_auto_created,claim_valid_flag,payout_status,payout_timestamp,payout_amount,income_loss,gps_lat,gps_lng,cell_tower_id,gps_tower_delta,accelerometer_variance,claim_response_time_sec,app_interaction_count,fraud_score,fraud_flag,fraud_reason
93887,278,20278,Standard,79,2024-01-01,2024-07-18,active,1,5,25,0,rainfall,L2,13.4,2024-01-24 14:52:00,0,1,paid,2024-01-24 15:52:00,563.8,87.5,26.969233,75.8132,TW6231,87.4,70.258,835.0,58,0.4359,0,normal
93888,278,20278,Standard,79,2024-01-01,2024-07-18,active,1,6,24,0,heat,L2,40.5,2024-01-23 18:40:00,1,1,paid,2024-01-23 20:21:00,539.1,38.2,27.057624,75.699979,TW7526,81.2,16.858,424.0,55,0.1358,0,normal
93889,278,20278,Standard,79,2024-01-01,2024-07-18,active,1,7,23,0,aqi,L2,276.0,2024-01-21 15:08:00,0,1,paid,2024-01-21 17:49:00,570.7,101.4,27.129858,75.939644,TW1173,23.7,12.592,1040.2,12,0.4116,0,normal
93890,278,20278,Standard,79,2024-01-01,2024-07-18,active,1,8,22,0,aqi,L2,262.0,2024-02-01 16:21:00,1,1,paid,2024-02-01 19:19:00,567.8,95.5,26.954688,75.832203,TW6940,34.8,57.54,97.3,9,0.01,0,normal
93891,278,20278,Standard,79,2024-01-01,2024-07-18,active,1,9,21,0,aqi,L2,250.0,2024-02-25 17:41:00,1,1,paid,2024-02-25 18:38:00,589.5,139.0,26.854483,75.685682,TW5174,88.3,72.385,40.9,1,0.4399,0,normal
93892,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,1,29,4,flood,L3,50.3,2024-01-14 05:14:00,1,1,paid,2024-01-14 05:30:00,2021.0,442.0,18.940712,72.867084,TW6504,33.8,13.551,986.8,55,0.0115,0,normal
93893,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,2,28,4,road_closure,L2,33.1,2024-05-16 03:22:00,0,1,paid,2024-05-16 05:13:00,2054.1,508.1,19.14383,72.813722,TW9812,2.2,2.608,79.1,37,0.0508,0,normal
93894,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,3,27,4,road_closure,L2,15.5,2024-05-26 11:16:00,1,1,under_review,2024-05-26 14:04:00,0.0,356.5,19.087724,72.917367,TW1426,29.3,64.446,748.4,8,0.8813,1,velocity_violation
93895,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,4,26,4,rainfall,L2,9.5,2024-04-18 12:11:00,0,1,paid,2024-04-18 14:28:00,1953.5,307.1,19.050513,72.858834,TW8262,0.2,76.998,141.8,38,0.5061,0,normal
93896,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,5,25,4,strike,L1,1.0,2024-03-09 16:45:00,1,1,paid,2024-03-09 19:25:00,1998.8,397.6,19.080846,72.815839,TW9865,43.1,32.016,872.8,7,0.01,0,normal
93897,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,6,24,4,road_closure,L1,14.1,2024-01-19 07:20:00,0,1,no_claim,,0.0,166.3,19.191156,72.816427,TW9716,7.3,18.8,701.1,15,0.01,0,normal
93898,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,7,23,4,flood,L3,39.7,2024-02-18 05:56:00,0,1,paid,2024-02-18 06:51:00,1856.3,112.7,19.064017,72.954668,TW2959,1.5,39.759,729.1,45,0.01,0,normal
93899,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,8,22,4,rainfall,L3,28.1,2024-06-06 14:22:00,0,1,paid,2024-06-06 14:55:00,2000.5,401.0,18.956758,72.945006,TW6553,69.8,54.081,713.9,25,0.01,0,normal
93900,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,9,21,4,outage,L2,1.0,2024-03-30 16:53:00,0,1,paid,2024-03-30 19:04:00,2104.8,609.7,19.034412,73.073723,TW1369,74.6,65.118,1163.2,53,0.01,0,normal
93901,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,10,20,4,heat,L2,38.1,2024-04-19 06:26:00,0,1,paid,2024-04-19 09:14:00,2078.3,556.6,18.971902,72.760101,TW4523,5.5,62.449,226.6,43,0.01,0,normal
93902,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,11,19,4,flood,L3,30.0,2024-04-15 07:40:00,1,1,rejected,,0.0,131.2,19.254874,72.834956,TW7466,35.5,2.561,247.5,5,0.7252,1,abnormal_behavior
93903,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,12,18,4,rainfall,L2,12.3,2024-01-01 14:30:00,1,1,paid,2024-01-05 11:29:00,1982.6,365.2,19.162487,72.920724,TW8210,4.3,51.557,1141.6,19,0.0787,0,normal
93904,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,13,17,4,heat,L2,38.1,2024-02-15 10:30:00,0,1,pending,,0.0,237.4,18.893562,73.112987,TW9498,87.5,61.441,185.7,58,0.455,0,normal
93905,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,14,16,4,flood,L3,26.1,2024-06-23 12:36:00,0,1,no_claim,,0.0,665.1,19.118608,72.853801,TW1506,39.1,78.806,284.1,40,0.0286,0,normal
93906,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,15,15,4,flood,L3,29.2,2024-05-18 02:16:00,1,1,paid,2024-05-18 04:16:00,2065.6,531.1,19.255243,72.846249,TW5488,26.9,43.386,292.8,34,0.0197,0,normal
93907,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,16,14,4,flood,L3,34.3,2024-01-21 11:27:00,1,1,paid,2024-01-21 13:34:00,2239.8,879.6,18.822326,72.822608,TW6809,56.1,69.034,940.0,4,0.0833,0,normal
93908,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,17,13,4,road_closure,L3,38.8,2024-05-11 04:25:00,0,1,no_claim,,0.0,471.0,19.1132,72.915871,TW7271,59.7,65.465,74.1,45,0.207,0,normal
93909,279,20279,Elite,199,2024-01-01,2024-07-18,active,1,18,12,4,road_closure,L1,1.1,2024-02-23 08:12:00,0,1,paid,2024-02-25 22:44:00,1904.1,208.2,19.078519,72.74884,TW9945,30.3,33.536,897.9,24,0.0659,0,normal
93910,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,1,29,2,rainfall,L2,13.5,2024-02-18 07:34:00,1,1,under_review,2024-02-18 10:28:00,0.0,248.3,26.935081,75.725787,TW4992,555.2,11.725,708.3,56,0.2198,0,normal
93911,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,2,28,2,rainfall,L2,5.2,2024-06-02 14:56:00,0,1,paid,2024-06-02 15:28:00,654.6,269.2,26.931304,75.828227,TW4218,538.9,30.923,577.3,12,0.4665,0,abnormal_behavior
93912,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,3,27,2,strike,L1,1.0,2024-03-02 08:56:00,0,1,paid,2024-03-02 10:01:00,578.0,115.9,26.821741,75.917627,TW4321,884.9,4.185,1012.5,23,0.3821,0,abnormal_behavior
93913,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,4,26,2,outage,L2,1.0,2024-05-24 17:20:00,0,1,no_claim,,0.0,305.6,27.005356,75.898811,TW1156,1174.2,17.899,58.4,1,0.3637,0,normal
93914,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,5,25,2,heat,L3,45.5,2024-03-21 11:26:00,0,1,under_review,2024-03-21 12:47:00,0.0,224.9,26.877264,75.820728,TW4139,753.2,9.462,359.6,40,0.3832,0,normal
93915,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,6,24,2,aqi,L2,252.0,2024-06-20 13:03:00,0,1,no_claim,,0.0,113.6,26.924901,75.748235,TW3254,894.2,74.318,36.3,27,0.1572,0,abnormal_behavior
93916,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,7,23,2,heat,L2,41.8,2024-04-22 03:23:00,0,1,under_review,2024-04-22 05:18:00,0.0,145.3,26.936729,75.707361,TW6161,1177.1,65.304,192.8,58,0.6795,1,gps_mismatch
93917,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,8,22,2,heat,L3,43.7,2024-05-16 12:42:00,0,1,no_claim,,0.0,327.6,26.914678,75.595138,TW8739,936.6,20.483,724.3,17,0.243,0,abnormal_behavior
93918,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,9,21,2,aqi,L2,215.0,2024-01-12 11:50:00,1,1,paid,2024-01-12 12:56:00,593.5,147.1,26.817862,75.698451,TW3072,389.9,59.842,912.3,31,0.1851,0,normal
93919,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,10,20,2,outage,L2,1.0,2024-01-21 16:28:00,1,1,rejected,,0.0,204.4,26.803397,75.780926,TW2890,634.0,79.629,896.5,32,0.6868,1,velocity_violation
93920,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,11,19,2,rainfall,L1,4.5,2024-01-10 02:45:00,0,1,paid,2024-01-10 05:24:00,551.5,63.0,26.933505,75.876523,TW7056,341.2,17.898,83.5,54,0.2317,0,normal
93921,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,12,18,2,outage,L2,1.0,2024-05-26 05:54:00,1,1,paid,2024-05-26 06:43:00,636.9,233.8,27.107195,75.707255,TW6770,995.0,45.732,1168.6,12,0.3804,0,normal
93922,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,13,17,2,outage,L2,1.0,2024-03-20 01:00:00,1,1,rejected,,0.0,134.8,26.915122,75.595118,TW9600,418.9,29.012,408.4,9,0.8867,1,device_anomaly
93923,280,20280,Standard,79,2024-01-01,2024-07-18,active,1,14,16,2,heat,L2,38.5,2024-05-31 01:45:00,1,1,paid,2024-05-31 02:49:00,572.5,105.1,26.756909,75.627834,TW4906,437.6,67.231,1072.6,57,0.1489,0,normal
93924,281,20281,Basic,49,2024-01-01,2024-07-18,expired,1,1,29,2,flood,L3,28.6,2024-05-31 05:04:00,0,1,paid,2024-05-31 07:36:00,612.5,665.0,18.55574,73.798693,TW1494,68.6,55.742,334.8,36,0.1787,0,normal
93925,281,20281,Basic,49,2024-01-01,2024-07-18,expired,0,2,28,2,road_closure,L3,40.7,2024-05-28 17:10:00,1,1,paid,2024-05-28 19:21:00,652.2,744.5,18.490933,73.732952,TW2321,39.2,51.389,109.6,46,0.1374,0,normal
93926,281,20281,Basic,49,2024-01-01,2024-07-18,expired,0,3,27,2,strike,L1,1.0,2024-02-22 10:15:00,0,1,pending,,0.0,329.7,18.453854,73.78866,TW3106,63.5,18.803,116.1,18,0.6797,1,velocity_violation
93927,281,20281,Basic,49,2024-01-01,2024-07-18,expired,1,4,26,2,flood,L3,34.6,2024-01-23 18:42:00,0,1,paid,2024-01-23 21:20:00,358.9,157.7,18.706384,73.846412,TW7281,5.7,59.573,575.7,26,0.454,0,abnormal_behavior
93928,281,20281,Basic,49,2024-01-01,2024-07-18,expired,1,5,25,2,rainfall,L3,27.5,2024-05-11 03:07:00,0,1,under_review,2024-05-11 06:05:00,44.8,1391.8,18.552515,73.918963,TW2437,3.4,46.833,873.3,39,0.6535,1,device_anomaly
93929,281,20281,Basic,49,2024-01-01,2024-07-18,expired,1,6,24,2,rainfall,L3,28.6,2024-06-17 09:08:00,0,1,no_claim,,0.0,90.5,18.645412,73.878937,TW8378,18.6,51.297,147.4,40,0.5014,0,abnormal_behavior
93930,281,20281,Basic,49,2024-01-01,2024-07-18,expired,0,7,23,2,outage,L2,1.0,2024-04-13 10:54:00,0,1,paid,2024-04-13 11:05:00,595.1,630.2,18.60403,73.721298,TW8197,43.2,23.946,195.1,43,0.3836,0,abnormal_behavior
93931,281,20281,Basic,49,2024-01-01,2024-07-18,expired,1,8,22,2,rainfall,L3,32.1,2024-02-05 04:34:00,0,1,paid,2024-02-05 07:12:00,316.2,72.4,18.625985,73.96042,TW4124,38.6,38.501,628.6,34,0.2297,0,normal
93932,281,20281,Basic,49,2024-01-01,2024-07-18,expired,0,9,21,2,strike,L1,1.0,2024-04-09 04:17:00,1,1,paid,2024-04-09 05:54:00,627.5,694.9,18.577453,73.775933,TW7658,26.1,39.184,372.3,43,0.4307,0,normal
93933,281,20281,Basic,49,2024-01-01,2024-07-18,expired,0,10,20,2,road_closure,L3,42.9,2024-03-22 17:09:00,1,1,no_claim,,0.0,65.1,18.561075,73.807901,TW7683,58.9,9.306,1039.5,28,0.0797,0,normal
93934,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,1,29,4,strike,L1,1.0,2024-03-09 05:59:00,0,1,pending,,0.0,290.9,26.796742,75.813741,TW1815,50.2,39.832,163.6,48,0.01,0,normal
93935,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,2,28,4,outage,L2,1.0,2024-03-13 00:26:00,0,1,pending,,0.0,436.0,26.789096,75.895488,TW4706,75.2,48.512,885.9,36,0.6946,1,device_anomaly
93936,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,3,27,4,outage,L2,1.0,2024-06-19 09:02:00,0,1,paid,2024-06-23 04:17:00,354.6,149.1,26.863708,75.914675,TW7815,3.4,39.506,111.1,15,0.0394,0,normal
93937,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,4,26,4,aqi,L2,287.0,2024-06-26 11:44:00,0,1,paid,2024-06-26 12:59:00,505.9,451.8,27.077102,75.982103,TW3475,12.3,62.415,33.7,19,0.0631,0,normal
93938,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,5,25,4,rainfall,L2,10.5,2024-02-06 01:18:00,1,1,pending,,0.0,136.3,26.807732,75.872812,TW4377,68.1,49.115,940.7,54,0.0487,0,normal
93939,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,6,24,4,aqi,L2,217.0,2024-05-30 11:45:00,0,1,paid,2024-05-30 13:12:00,380.8,201.6,26.867754,75.80345,TW6608,34.3,32.69,1041.7,49,0.0738,0,normal
93940,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,7,23,4,aqi,L3,349.0,2024-07-11 13:31:00,1,1,paid,2024-07-11 16:25:00,368.6,177.2,26.98892,75.651122,TW7362,78.5,78.074,526.6,13,0.072,0,normal
93941,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,8,22,4,outage,L2,1.0,2024-01-05 08:40:00,1,1,paid,2024-01-09 18:40:00,351.4,142.9,26.927004,75.662882,TW7245,25.5,73.699,767.9,51,0.5189,0,abnormal_behavior
93942,282,20282,Basic,49,2024-01-01,2024-07-18,active,1,9,21,4,heat,L1,37.8,2024-05-13 11:28:00,0,1,paid,2024-05-13 12:53:00,325.4,90.7,27.089962,75.87523,TW5600,32.5,78.663,457.6,40,0.0634,0,normal
93943,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,1,29,0,road_closure,L3,26.8,2024-05-23 00:57:00,1,1,paid,2024-05-23 03:08:00,455.4,350.7,12.971673,80.242537,TW6686,345.2,32.682,83.5,60,0.2626,0,normal
93944,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,2,28,0,rainfall,L2,21.8,2024-05-14 03:04:00,0,1,paid,2024-05-14 04:57:00,672.0,1260.1,13.241844,80.177238,TW6361,520.0,50.317,47.2,49,0.4306,0,normal
93945,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,3,27,0,rainfall,L3,27.4,2024-02-02 09:39:00,0,1,no_claim,,0.0,1020.5,12.988915,80.29885,TW3631,650.6,34.442,559.4,43,0.3655,0,normal
93946,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,4,26,0,flood,L3,25.8,2024-06-07 07:39:00,0,1,paid,2024-06-07 10:10:00,420.9,281.7,13.049541,80.112136,TW6509,648.4,26.378,868.5,27,0.3487,0,normal
93947,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,5,25,0,strike,L1,1.0,2024-02-01 10:28:00,0,1,paid,2024-02-01 13:10:00,663.0,765.9,13.167809,80.395348,TW6345,344.3,14.393,731.1,60,0.2402,0,normal
93948,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,6,24,0,outage,L2,1.0,2024-02-23 16:36:00,0,1,paid,2024-02-23 19:31:00,514.4,468.7,13.189829,80.285236,TW3027,508.9,66.013,980.2,53,0.3235,0,normal
93949,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,7,23,0,rainfall,L2,12.1,2024-02-07 13:01:00,0,1,paid,2024-02-07 14:25:00,700.0,936.9,13.097132,80.266387,TW1034,197.6,72.557,408.3,51,0.5784,0,normal
93950,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,8,22,0,heat,L2,38.4,2024-01-28 08:33:00,0,1,under_review,2024-01-28 10:46:00,0.0,1031.5,13.116195,80.18945,TW3787,208.9,57.421,347.5,35,0.4056,0,abnormal_behavior
93951,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,9,21,0,road_closure,L1,19.6,2024-01-26 05:16:00,1,1,paid,2024-01-26 07:44:00,700.0,1178.0,13.155294,80.226357,TW9716,579.4,53.859,1040.3,34,0.3774,0,normal
93952,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,10,20,0,rainfall,L3,27.6,2024-02-03 00:26:00,0,1,paid,2024-02-03 02:01:00,700.0,1134.7,13.002428,80.374269,TW4387,361.4,53.823,847.0,54,0.2627,0,abnormal_behavior
93953,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,11,19,0,flood,L3,32.1,2024-01-13 02:25:00,0,1,paid,2024-01-13 05:09:00,700.0,1069.1,12.897231,80.323498,TW5772,343.9,28.085,931.4,58,0.2011,0,normal
93954,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,12,18,0,flood,L3,27.1,2024-07-07 16:48:00,1,1,paid,2024-07-07 18:14:00,672.0,1338.6,12.993542,80.136813,TW8921,559.0,72.008,98.4,15,0.2555,0,normal
93955,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,13,17,0,flood,L3,27.2,2024-01-22 04:00:00,1,1,paid,2024-01-22 06:40:00,672.0,892.9,13.201879,80.081742,TW2301,482.8,39.358,489.1,5,0.3901,0,abnormal_behavior
93956,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,14,16,0,rainfall,L3,29.5,2024-05-31 10:22:00,1,1,paid,2024-05-31 12:22:00,439.1,318.3,13.247204,80.195899,TW1954,230.1,64.225,495.1,24,0.1813,0,normal
93957,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,15,15,0,rainfall,L3,38.8,2024-05-27 04:53:00,0,1,no_claim,,0.0,262.6,13.03901,80.408048,TW3647,216.0,59.948,996.6,20,0.1901,0,normal
93958,283,20283,Basic,49,2024-01-01,2024-07-18,active,1,16,14,0,rainfall,L3,35.5,2024-05-15 15:51:00,1,1,paid,2024-05-15 18:13:00,388.6,217.1,13.031458,80.246696,TW4273,302.5,4.322,1082.0,2,0.2498,0,normal
93959,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,1,29,2,flood,L3,25.8,2024-06-09 17:45:00,1,1,rejected,2024-06-09 18:12:00,0.0,269.7,17.43631,78.524761,TW4283,29.1,22.602,1041.9,56,0.2075,0,normal
93960,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,2,28,2,aqi,L1,147.0,2024-04-06 15:45:00,0,1,paid,2024-04-08 08:45:00,386.9,213.7,17.365112,78.411346,TW9581,85.1,55.054,758.0,16,0.4818,0,normal
93961,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,3,27,2,heat,L2,41.9,2024-02-09 02:50:00,1,1,paid,2024-02-09 04:24:00,110.6,78.0,17.59322,78.5694,TW1256,36.9,27.713,1132.1,32,0.2107,0,normal
93962,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,4,26,2,flood,L3,28.3,2024-02-13 04:50:00,1,1,paid,2024-02-13 05:51:00,339.6,119.2,17.48546,78.463646,TW8510,34.0,32.134,49.0,10,0.1869,0,abnormal_behavior
93963,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,5,25,2,road_closure,L3,34.1,2024-06-06 02:13:00,0,1,paid,2024-06-06 02:39:00,387.4,214.9,17.389929,78.425533,TW2301,28.0,35.231,530.7,3,0.1784,0,normal
93964,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,6,24,2,flood,L3,27.4,2024-02-01 00:21:00,0,1,paid,2024-02-01 00:45:00,357.4,154.8,17.473636,78.65769,TW6874,54.6,24.94,578.8,30,0.276,0,abnormal_behavior
93965,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,7,23,2,road_closure,L3,42.7,2024-05-30 17:56:00,0,1,paid,2024-05-30 18:31:00,341.1,122.3,17.221229,78.277287,TW4066,5.3,18.909,770.4,1,0.4255,0,normal
93966,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,8,22,2,rainfall,L2,7.3,2024-01-03 11:40:00,1,1,paid,2024-01-03 11:52:00,341.1,122.1,17.624154,78.418882,TW6034,30.2,4.787,288.1,41,0.4273,0,abnormal_behavior
93967,284,20284,Basic,49,2024-01-01,2024-07-18,active,1,9,21,2,strike,L1,1.0,2024-07-09 10:40:00,1,1,paid,2024-07-09 12:56:00,323.4,86.9,17.526476,78.512292,TW4522,22.7,26.096,382.4,60,0.1709,0,normal
93968,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,1,29,4,flood,L3,31.7,2024-05-12 04:38:00,0,1,paid,2024-05-18 07:23:00,313.1,66.3,18.346241,74.010266,TW6985,276.4,26.093,35.0,48,0.1021,0,normal
93969,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,2,28,4,outage,L2,1.0,2024-05-14 05:00:00,0,1,paid,2024-05-14 07:13:00,299.1,38.3,18.287251,73.721128,TW3993,686.5,65.572,829.4,43,0.2936,0,normal
93970,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,3,27,4,flood,L3,26.0,2024-02-07 00:09:00,0,1,paid,2024-02-07 02:25:00,395.1,230.1,18.456215,74.079113,TW4505,516.6,73.219,1087.9,28,0.3569,0,normal
93971,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,4,26,4,outage,L2,1.0,2024-06-28 04:58:00,0,1,under_review,2024-06-28 07:41:00,0.0,62.4,18.434382,73.87719,TW7101,235.7,40.85,829.5,55,0.109,0,normal
93972,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,5,25,4,road_closure,L1,53.1,2024-01-26 14:26:00,1,1,paid,2024-01-26 14:44:00,309.6,59.3,18.573291,73.660529,TW2300,431.8,36.275,498.8,45,0.1834,0,normal
93973,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,6,24,4,heat,L1,37.5,2024-03-29 05:11:00,1,1,paid,2024-03-29 07:59:00,692.1,824.2,18.449341,73.97019,TW3002,520.5,18.818,689.4,60,0.4196,0,abnormal_behavior
93974,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,7,23,4,rainfall,L3,29.7,2024-02-17 01:16:00,1,1,no_claim,,0.0,434.1,18.545562,73.993504,TW6324,678.4,13.954,364.5,2,0.2724,0,normal
93975,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,8,22,4,rainfall,L2,6.7,2024-01-02 02:13:00,1,1,paid,2024-01-02 04:24:00,563.1,566.3,18.586151,74.047444,TW5662,189.6,21.056,170.7,25,0.1639,0,normal
93976,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,9,21,4,rainfall,L3,32.2,2024-05-29 15:44:00,1,1,paid,2024-05-29 16:08:00,325.4,90.9,18.424269,74.084014,TW9328,643.0,5.863,1121.6,18,0.3251,0,normal
93977,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,10,20,4,rainfall,L1,4.9,2024-01-05 00:46:00,1,1,no_claim,,0.0,452.8,18.455672,73.874884,TW3917,168.1,18.909,384.8,35,0.233,0,abnormal_behavior
93978,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,11,19,4,outage,L2,1.0,2024-02-20 00:55:00,0,1,paid,2024-02-20 03:40:00,378.3,196.6,18.501912,73.857086,TW6795,420.7,34.888,1099.5,52,0.1957,0,normal
93979,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,12,18,4,flood,L3,42.4,2024-01-23 05:10:00,1,1,paid,2024-01-23 06:56:00,331.0,102.0,18.509535,73.776387,TW6287,334.3,7.081,684.9,30,0.2789,0,normal
93980,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,13,17,4,aqi,L1,180.0,2024-03-14 02:49:00,0,1,under_review,2024-03-14 03:09:00,0.0,84.2,18.460427,73.964354,TW6608,311.0,33.217,56.4,29,0.3599,0,abnormal_behavior
93981,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,14,16,4,flood,L3,35.7,2024-01-24 03:21:00,1,1,rejected,,0.0,47.1,18.469058,73.804026,TW9544,329.9,77.717,556.7,29,0.7741,1,device_anomaly
93982,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,15,15,4,outage,L2,1.0,2024-03-21 10:14:00,1,1,paid,2024-03-21 10:38:00,413.4,266.9,18.456646,73.746979,TW3262,500.3,48.37,989.1,17,0.3691,0,normal
93983,285,20285,Basic,49,2024-01-01,2024-07-18,active,1,16,14,4,rainfall,L2,20.2,2024-05-17 05:11:00,0,1,paid,2024-05-17 05:35:00,138.1,496.0,18.735254,73.741519,TW5590,485.5,75.476,1074.1,12,0.4869,0,normal
93984,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,1,29,0,aqi,L2,226.0,2024-07-15 12:12:00,1,1,paid,2024-07-15 12:51:00,1225.0,550.0,26.73795,75.79713,TW2936,606.6,61.001,462.5,20,0.372,0,normal
93985,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,2,28,0,heat,L3,55.1,2024-04-13 05:28:00,1,1,pending,,0.0,669.6,26.847032,75.731859,TW2811,697.6,75.994,504.6,58,0.655,1,abnormal_behavior
93986,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,3,27,0,heat,L1,37.3,2024-05-18 02:38:00,0,1,paid,2024-05-18 05:31:00,1065.3,230.7,27.108294,75.611345,TW5743,279.9,18.141,678.7,55,0.1266,0,normal
93987,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,4,26,0,rainfall,L2,5.5,2024-02-28 03:35:00,1,1,paid,2024-02-28 06:24:00,1064.0,228.1,26.762911,75.758404,TW3230,304.8,19.241,50.3,25,0.2191,0,normal
93988,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,5,25,0,aqi,L2,285.0,2024-04-22 18:04:00,1,1,paid,2024-04-22 18:42:00,983.2,66.5,26.992027,75.930208,TW2308,475.6,20.293,680.2,15,0.2146,0,abnormal_behavior
93989,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,6,24,0,outage,L2,1.0,2024-03-30 03:31:00,0,1,rejected,,0.0,438.0,27.100453,75.85001,TW3759,220.0,9.556,598.4,55,0.7707,1,abnormal_behavior
93990,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,7,23,0,aqi,L2,286.0,2024-01-06 10:28:00,1,1,paid,2024-01-06 10:51:00,1048.2,196.4,27.014117,75.598481,TW9244,402.4,73.17,235.2,23,0.2646,0,normal
93991,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,8,22,0,rainfall,L2,12.3,2024-06-08 05:28:00,0,1,paid,2024-06-08 07:17:00,1021.6,143.2,26.930536,75.997845,TW4771,271.5,31.992,968.4,8,0.1196,0,normal
93992,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,9,21,0,strike,L1,1.0,2024-07-06 08:43:00,1,1,no_claim,,0.0,145.1,26.853008,75.830494,TW4223,495.7,50.169,150.2,49,0.2596,0,abnormal_behavior
93993,286,20286,Premium,129,2024-01-01,2024-07-18,active,1,10,20,0,aqi,L3,306.0,2024-02-26 14:39:00,0,1,paid,2024-02-26 17:28:00,1012.8,125.5,26.829331,75.788336,TW2095,282.5,2.746,555.2,58,0.1243,0,normal
